Customer_ID,Date,Month,Quarter,Review_Text,Star_Rating,CSAT_Score,DSAT_Score,NPS_Score,NPS_Category,Department,Product_Name,Product_Category,Issue_Type,Region,Channel,Agent_Name,Resolution_Status,Resolution_Time_Hours,Follow_Up_Required,Repeat_Customer,Purchase_Value_INR,Escalated
CUST_10516,2024-02-16,February,Q1,Superb product at a great price. Delivery was faster than expected. Very pleased.,3,0,0,4,Detractor,After Sales Service,Washing Machine,Audio & Video,Installation issue,Bangalore,Email,Agent_Arjun,Pending,28,No,First Time,99290.53,No
CUST_10517,2024-03-20,March,Q1,Excellent customer support and fast resolution. Very happy with the service provided.,5,1,0,6,Detractor,Product Quality,Tablet,Computing,None,Chennai,Live Chat,Agent_Neha,Pending,31,No,First Time,22995.66,No
CUST_10518,2024-10-11,October,Q4,Worst experience ever. Delivery delayed by 3 weeks and product arrived damaged.,3,0,0,3,Detractor,Sales,Refrigerator,Electronics,Wrong item sent,Kolkata,Website,Agent_Raj,Replacement Sent,33,No,Yes,103184.81,No
CUST_10519,2023-09-09,September,Q3,Extremely disappointed. Product stopped working after just 2 days. No help from support.,2,0,1,4,Detractor,After Sales Service,Washing Machine,Mobile & Accessories,Defective product,Ahmedabad,In Store Visit,Agent_Vikram,Closed - No Action,26,Yes,Yes,24324.09,No
CUST_10520,2024-10-21,October,Q4,Product is decent but a bit overpriced compared to competitors. Would consider again.,5,1,0,5,Detractor,After Sales Service,Laptop,Electronics,None,Mumbai,Email,Agent_Priya,Escalated to Manager,78,No,Yes,45047.89,Yes
CUST_10521,2023-05-24,May,Q2,Product is fine but shipping took longer than expected. Overall average experience.,4,1,0,9,Promoter,Delivery & Shipping,Refrigerator,Electronics,None,Delhi,In Store Visit,Agent_Divya,Refund Processed,33,Yes,Yes,74719.44,No
CUST_10522,2023-12-04,December,Q4,Satisfactory purchase. Product performs adequately though battery life could be improved.,5,1,0,6,Detractor,Sales,Tablet,Mobile & Accessories,None,Chennai,Social Media,Agent_Sneha,Pending,14,No,No,26685.56,No
CUST_10523,2024-05-17,May,Q2,Outstanding customer service! Agent resolved my issue within minutes. Will buy again.,5,1,0,5,Detractor,Technical Support,Camera,Computing,None,Delhi,Live Chat,Agent_Arjun,Closed - No Action,61,Yes,No,102569.4,No
CUST_10524,2023-01-22,January,Q1,Billing issue has not been resolved for 2 months. No one from team is responding.,5,1,0,10,Promoter,Product Quality,Tablet,Electronics,None,Mumbai,Mobile App,Agent_Sneha,Escalated to Manager,71,No,First Time,58011.19,Yes
CUST_10525,2024-03-29,March,Q1,Amazing service! Had a small issue and support team resolved it immediately. 5 stars.,4,1,0,3,Detractor,Product Quality,Headphones,Home Appliances,None,Pune,Live Chat,Agent_Raj,Resolved,120,No,Yes,123494.8,No
CUST_10526,2023-11-21,November,Q4,Loved the product completely. Worth every penny. Customer service was also excellent.,5,1,0,1,Detractor,Product Quality,Headphones,Home Appliances,None,Kolkata,Website,Agent_Priya,Closed - No Action,61,No,No,110672.82,No
CUST_10527,2023-03-09,March,Q1,Wonderful experience shopping here. Easy return policy and very helpful support.,5,1,0,10,Promoter,Sales,Air Conditioner,Home Appliances,None,Hyderabad,Social Media,Agent_Rahul,Resolved,83,No,First Time,96418.08,No
CUST_10528,2024-10-05,October,Q4,"Fantastic experience from start to finish. Order placed easily, delivered on time.",1,0,1,9,Promoter,Technical Support,Washing Machine,Computing,None,Delhi,Email,Agent_Amit,Pending,92,Yes,First Time,145464.86,No
CUST_10529,2024-04-07,April,Q2,Satisfactory purchase. Product performs adequately though battery life could be improved.,5,1,0,5,Detractor,Customer Support,Smart Watch,Home Appliances,None,Kolkata,Phone Call,Agent_Divya,Escalated to Manager,103,No,Yes,42628.7,Yes
CUST_10530,2024-08-07,August,Q3,"Product does not work, support is unavailable, and refund is being delayed.",4,1,0,4,Detractor,Product Quality,Refrigerator,Home Appliances,None,Mumbai,In Store Visit,Agent_Divya,Replacement Sent,30,Yes,No,136073.29,No
CUST_10531,2024-03-15,March,Q1,Very bad experience. Total disaster from ordering to delivery. Never again.,1,0,1,10,Promoter,Payment & Billing,Tablet,Computing,Late delivery,Bangalore,Email,Agent_Pooja,Pending,2,No,No,107928.22,No
CUST_10532,2023-07-28,July,Q3,Product broke within first week. Clearly poor quality control. Do not buy.,1,0,1,4,Detractor,Payment & Billing,Refrigerator,Home Appliances,Wrong item sent,Kolkata,Mobile App,Agent_Neha,Closed - No Action,56,Yes,First Time,128522.49,No
CUST_10533,2023-05-30,May,Q2,Superb product at a great price. Delivery was faster than expected. Very pleased.,4,1,0,1,Detractor,Payment & Billing,Laptop,Electronics,None,Kolkata,Phone Call,Agent_Divya,Closed - No Action,117,No,First Time,37623.53,No
CUST_10534,2024-12-10,December,Q4,Satisfactory purchase. Product performs adequately though battery life could be improved.,4,1,0,0,Detractor,Returns & Refunds,Headphones,Mobile & Accessories,None,Pune,Mobile App,Agent_Vikram,Replacement Sent,77,Yes,Yes,38805.73,No
CUST_10535,2023-12-29,December,Q4,Excellent build quality and performance. Setup was easy. Works flawlessly.,5,1,0,2,Detractor,Product Quality,Tablet,Audio & Video,None,Mumbai,Live Chat,Agent_Arjun,Refund Processed,49,No,No,45724.85,No
CUST_10536,2023-09-24,September,Q3,Product is decent but a bit overpriced compared to competitors. Would consider again.,1,0,1,1,Detractor,After Sales Service,Television,Mobile & Accessories,No response,Hyderabad,Social Media,Agent_Amit,Resolved,91,No,Yes,79798.36,No
CUST_10537,2024-05-26,May,Q2,Customer service was responsive but took 3 days to resolve a simple query.,1,0,1,7,Passive,Technical Support,Washing Machine,Home Appliances,Rude staff,Pune,Live Chat,Agent_Raj,Refund Processed,67,No,Yes,47295.04,No
CUST_10538,2024-10-13,October,Q4,Perfect condition arrived on time. Very pleased with the purchase and service.,4,1,0,7,Passive,Product Quality,Smart Watch,Computing,None,Chennai,Phone Call,Agent_Rahul,Pending,24,Yes,No,5861.41,No
CUST_10539,2023-02-11,February,Q1,Product is defective and return process is a nightmare. Waiting 3 weeks for refund.,1,0,1,2,Detractor,Technical Support,Smart Watch,Home Appliances,Wrong item sent,Ahmedabad,Social Media,Agent_Neha,Resolved,16,No,Yes,52765.84,No
CUST_10540,2024-07-30,July,Q3,Mixed experience. Product is good but delivery tracking system needs improvement.,5,1,0,10,Promoter,Returns & Refunds,Tablet,Electronics,None,Mumbai,In Store Visit,Agent_Divya,Pending,54,No,Yes,138101.77,No
CUST_10541,2023-10-19,October,Q4,Extremely disappointed. Product stopped working after just 2 days. No help from support.,5,1,0,7,Passive,Sales,Mobile Phone,Mobile & Accessories,None,Hyderabad,In Store Visit,Agent_Priya,Escalated to Manager,20,No,No,4816.74,Yes
CUST_10542,2023-12-04,December,Q4,Absolutely love this product! Works perfectly and delivery was super fast. Very satisfied.,4,1,0,5,Detractor,After Sales Service,Laptop,Electronics,None,Hyderabad,Mobile App,Agent_Divya,Pending,28,No,First Time,129560.19,No
CUST_10543,2024-09-08,September,Q3,Product overheats dangerously. Reported multiple times but no action taken yet.,5,1,0,3,Detractor,Delivery & Shipping,Headphones,Home Appliances,None,Pune,Live Chat,Agent_Amit,Pending,99,Yes,Yes,129894.57,No
CUST_10544,2023-10-19,October,Q4,Nothing special about this product. Does what it says but lacks premium feel.,4,1,0,5,Detractor,Delivery & Shipping,Television,Electronics,None,Kolkata,Social Media,Agent_Vikram,Replacement Sent,104,Yes,First Time,138294.12,No
CUST_10545,2023-07-24,July,Q3,Wonderful experience shopping here. Easy return policy and very helpful support.,5,1,0,9,Promoter,After Sales Service,Smart Watch,Home Appliances,None,Pune,Social Media,Agent_Raj,Refund Processed,77,No,No,63749.05,No
CUST_10546,2023-04-06,April,Q2,Pathetic quality and even worse customer support. No resolution after 5 escalations.,4,1,0,4,Detractor,Technical Support,Laptop,Computing,None,Ahmedabad,Mobile App,Agent_Sneha,Replacement Sent,88,Yes,No,107188.5,No
CUST_10547,2023-11-04,November,Q4,Excellent build quality and performance. Setup was easy. Works flawlessly.,4,1,0,0,Detractor,Customer Support,Television,Audio & Video,None,Kolkata,Website,Agent_Sneha,Refund Processed,55,Yes,Yes,44674.5,No
CUST_10548,2024-02-27,February,Q1,Pathetic quality and even worse customer support. No resolution after 5 escalations.,1,0,1,2,Detractor,After Sales Service,Mobile Phone,Home Appliances,Late delivery,Kolkata,Live Chat,Agent_Raj,Refund Processed,99,No,Yes,75764.96,No
CUST_10549,2023-03-27,March,Q1,Product is okay for the price. Nothing exceptional but gets the job done.,5,1,0,2,Detractor,Payment & Billing,Headphones,Home Appliances,None,Hyderabad,In Store Visit,Agent_Neha,Replacement Sent,58,No,No,93759.65,No
CUST_10550,2024-09-10,September,Q3,Very impressed with the quality. Customer service was quick and very professional.,2,0,1,7,Passive,Delivery & Shipping,Washing Machine,Computing,Product not as described,Pune,In Store Visit,Agent_Rahul,Resolved,15,No,First Time,2489.04,No
CUST_10551,2024-09-08,September,Q3,Very impressed with the quality. Customer service was quick and very professional.,5,1,0,1,Detractor,Payment & Billing,Smart Watch,Electronics,None,Hyderabad,Mobile App,Agent_Vikram,Escalated to Manager,12,Yes,Yes,19200.88,Yes
CUST_10552,2023-01-28,January,Q1,"Fantastic experience from start to finish. Order placed easily, delivered on time.",5,1,0,1,Detractor,After Sales Service,Refrigerator,Mobile & Accessories,None,Bangalore,Mobile App,Agent_Sneha,Closed - No Action,108,Yes,First Time,94095.84,No
CUST_10553,2024-04-30,April,Q2,Very happy with my purchase. Product exceeded my expectations. Price is reasonable.,5,1,0,0,Detractor,Product Quality,Headphones,Computing,None,Delhi,Phone Call,Agent_Amit,Replacement Sent,90,No,No,67067.26,No
CUST_10554,2023-10-29,October,Q4,"Fantastic experience from start to finish. Order placed easily, delivered on time.",4,1,0,7,Passive,Sales,Tablet,Audio & Video,None,Mumbai,Live Chat,Agent_Rahul,Resolved,81,No,No,127220.61,No
CUST_10555,2023-10-25,October,Q4,Product overheats dangerously. Reported multiple times but no action taken yet.,4,1,0,3,Detractor,After Sales Service,Laptop,Electronics,None,Pune,Social Media,Agent_Arjun,Refund Processed,93,No,First Time,91918.55,No
CUST_10556,2024-08-13,August,Q3,Pathetic quality and even worse customer support. No resolution after 5 escalations.,4,1,0,7,Passive,Delivery & Shipping,Air Conditioner,Computing,None,Kolkata,Mobile App,Agent_Vikram,Closed - No Action,15,No,First Time,74470.93,No
CUST_10557,2023-07-16,July,Q3,Product quality is top notch. Been using for a month now. Works perfectly. Recommended.,1,0,1,2,Detractor,Technical Support,Smart Watch,Mobile & Accessories,No response,Ahmedabad,Phone Call,Agent_Arjun,Pending,118,No,First Time,90513.97,No
CUST_10558,2024-03-02,March,Q1,"Product does not work, support is unavailable, and refund is being delayed.",5,1,0,2,Detractor,After Sales Service,Air Conditioner,Home Appliances,None,Bangalore,In Store Visit,Agent_Sneha,Escalated to Manager,89,No,First Time,112513.52,Yes
CUST_10559,2024-05-18,May,Q2,Product is acceptable for everyday use. Not best quality but adequate for price paid.,2,0,1,5,Detractor,Sales,Mobile Phone,Home Appliances,None,Ahmedabad,Live Chat,Agent_Sneha,Pending,7,No,No,149889.55,No
CUST_10560,2023-02-02,February,Q1,Wonderful experience shopping here. Easy return policy and very helpful support.,2,0,1,5,Detractor,Technical Support,Mobile Phone,Electronics,Late delivery,Pune,Email,Agent_Divya,Pending,72,No,No,34002.3,No
CUST_10561,2023-10-01,October,Q4,Product overheats dangerously. Reported multiple times but no action taken yet.,5,1,0,8,Passive,Delivery & Shipping,Television,Electronics,None,Mumbai,Social Media,Agent_Neha,Resolved,14,Yes,First Time,117357.03,No
CUST_10562,2024-10-07,October,Q4,Completely dissatisfied. Delivery was delayed by two weeks. Poor communication.,4,1,0,2,Detractor,Returns & Refunds,Mobile Phone,Mobile & Accessories,None,Hyderabad,Phone Call,Agent_Raj,Replacement Sent,57,Yes,No,114413.72,No
CUST_10563,2023-05-06,May,Q2,Customer service was responsive but took 3 days to resolve a simple query.,3,0,0,4,Detractor,After Sales Service,Refrigerator,Mobile & Accessories,Installation issue,Pune,Website,Agent_Rahul,Pending,44,Yes,Yes,43370.37,No
CUST_10564,2024-01-05,January,Q1,Superb product at a great price. Delivery was faster than expected. Very pleased.,5,1,0,8,Passive,Customer Support,Refrigerator,Mobile & Accessories,None,Pune,Website,Agent_Sneha,Pending,103,No,No,64609.02,No
CUST_10565,2023-05-30,May,Q2,Great value for money. Product looks premium and works exactly as advertised.,5,1,0,0,Detractor,Delivery & Shipping,Laptop,Home Appliances,None,Delhi,Live Chat,Agent_Pooja,Closed - No Action,99,No,Yes,25066.54,No
CUST_10566,2024-10-08,October,Q4,Outstanding customer service! Agent resolved my issue within minutes. Will buy again.,5,1,0,4,Detractor,Payment & Billing,Camera,Audio & Video,None,Pune,Social Media,Agent_Arjun,Escalated to Manager,93,Yes,No,111533.28,Yes
CUST_10567,2024-12-18,December,Q4,Very happy with my purchase. Product exceeded my expectations. Price is reasonable.,5,1,0,3,Detractor,After Sales Service,Headphones,Mobile & Accessories,None,Chennai,In Store Visit,Agent_Divya,Refund Processed,84,No,No,66600.5,No
CUST_10568,2023-12-09,December,Q4,Very satisfied with entire process from ordering to delivery. Exactly what I needed.,1,0,1,0,Detractor,Customer Support,Headphones,Electronics,None,Kolkata,Phone Call,Agent_Priya,Refund Processed,40,Yes,First Time,78439.71,No
CUST_10569,2024-08-29,August,Q3,Very satisfied with entire process from ordering to delivery. Exactly what I needed.,5,1,0,10,Promoter,Returns & Refunds,Washing Machine,Audio & Video,None,Kolkata,Mobile App,Agent_Vikram,Refund Processed,15,No,No,109931.93,No
CUST_10570,2024-10-28,October,Q4,Outstanding customer service! Agent resolved my issue within minutes. Will buy again.,4,1,0,5,Detractor,After Sales Service,Mobile Phone,Mobile & Accessories,None,Kolkata,In Store Visit,Agent_Rahul,Closed - No Action,44,Yes,First Time,147451.11,No
CUST_10571,2024-08-09,August,Q3,Product broke within first week. Clearly poor quality control. Do not buy.,3,0,0,2,Detractor,Sales,Television,Computing,Billing error,Chennai,Email,Agent_Pooja,Refund Processed,106,Yes,No,116893.15,No
CUST_10572,2023-04-05,April,Q2,Delivery was on time but packaging could be better. Product works as expected.,5,1,0,9,Promoter,Sales,Laptop,Audio & Video,None,Bangalore,Social Media,Agent_Sneha,Closed - No Action,10,No,First Time,55709.49,No
CUST_10573,2023-09-28,September,Q3,Nothing special about this product. Does what it says but lacks premium feel.,4,1,0,7,Passive,After Sales Service,Tablet,Computing,None,Pune,Social Media,Agent_Neha,Replacement Sent,54,Yes,Yes,123659.87,No
CUST_10574,2024-06-09,June,Q2,Product broke within first week. Clearly poor quality control. Do not buy.,2,0,1,1,Detractor,Delivery & Shipping,Camera,Electronics,Wrong item sent,Chennai,Social Media,Agent_Neha,Resolved,72,No,Yes,55715.14,No
CUST_10575,2023-02-11,February,Q1,Product quality is top notch. Been using for a month now. Works perfectly. Recommended.,4,1,0,2,Detractor,Customer Support,Camera,Audio & Video,None,Delhi,Live Chat,Agent_Raj,Escalated to Manager,39,Yes,Yes,44450.2,Yes
CUST_10576,2023-10-18,October,Q4,Billing issue has not been resolved for 2 months. No one from team is responding.,4,1,0,7,Passive,Customer Support,Refrigerator,Audio & Video,None,Ahmedabad,Email,Agent_Priya,Refund Processed,45,No,Yes,10600.9,No
CUST_10577,2023-12-12,December,Q4,Great value for money. Product looks premium and works exactly as advertised.,3,0,0,5,Detractor,After Sales Service,Headphones,Electronics,Installation issue,Bangalore,Website,Agent_Amit,Refund Processed,98,Yes,No,67764.44,No
CUST_10578,2024-09-30,September,Q3,Perfect condition arrived on time. Very pleased with the purchase and service.,5,1,0,10,Promoter,Sales,Headphones,Electronics,None,Chennai,Social Media,Agent_Pooja,Refund Processed,6,No,No,143732.88,No
CUST_10579,2023-01-26,January,Q1,Product broke within first week. Clearly poor quality control. Do not buy.,5,1,0,9,Promoter,Payment & Billing,Tablet,Audio & Video,None,Delhi,Mobile App,Agent_Arjun,Resolved,25,Yes,First Time,143297.66,No
CUST_10580,2024-05-29,May,Q2,Excellent build quality and performance. Setup was easy. Works flawlessly.,2,0,1,1,Detractor,Delivery & Shipping,Laptop,Audio & Video,Billing error,Bangalore,Email,Agent_Raj,Pending,107,No,First Time,105989.85,No
CUST_10581,2024-08-26,August,Q3,Nothing special about this product. Does what it says but lacks premium feel.,5,1,0,6,Detractor,After Sales Service,Laptop,Mobile & Accessories,None,Mumbai,Live Chat,Agent_Vikram,Pending,54,No,First Time,4096.51,No
CUST_10582,2024-07-08,July,Q3,Excellent quality product. Exactly as described. Packaging was very good too.,1,0,1,0,Detractor,Payment & Billing,Television,Audio & Video,Wrong item sent,Bangalore,Phone Call,Agent_Raj,Resolved,40,Yes,First Time,142848.63,No
CUST_10583,2023-01-28,January,Q1,Product is decent but a bit overpriced compared to competitors. Would consider again.,5,1,0,1,Detractor,Payment & Billing,Laptop,Electronics,None,Pune,Email,Agent_Pooja,Pending,53,No,No,134005.15,No
CUST_10584,2024-09-03,September,Q3,Defective product received and no response from support team. Extremely frustrated.,2,0,1,1,Detractor,Returns & Refunds,Tablet,Computing,Late delivery,Ahmedabad,In Store Visit,Agent_Arjun,Closed - No Action,35,No,No,9564.48,No
CUST_10585,2023-08-28,August,Q3,Loved the product completely. Worth every penny. Customer service was also excellent.,1,0,1,10,Promoter,Payment & Billing,Laptop,Audio & Video,Wrong item sent,Delhi,Phone Call,Agent_Arjun,Replacement Sent,39,Yes,No,85452.72,No
CUST_10586,2024-01-18,January,Q1,Very happy with my purchase. Product exceeded my expectations. Price is reasonable.,2,0,1,10,Promoter,Customer Support,Camera,Home Appliances,Installation issue,Chennai,In Store Visit,Agent_Vikram,Refund Processed,6,No,No,649.66,No
CUST_10587,2023-10-07,October,Q4,Excellent build quality and performance. Setup was easy. Works flawlessly.,1,0,1,4,Detractor,Payment & Billing,Tablet,Electronics,None,Pune,Live Chat,Agent_Sneha,Refund Processed,37,Yes,First Time,7299.97,No
CUST_10588,2023-05-24,May,Q2,Terrible quality product. Nothing like what was shown in the picture. Waste of money.,4,1,0,10,Promoter,Payment & Billing,Camera,Mobile & Accessories,None,Pune,Phone Call,Agent_Divya,Refund Processed,103,No,First Time,48086.44,No
CUST_10589,2024-04-08,April,Q2,Product broke within first week. Clearly poor quality control. Do not buy.,5,1,0,10,Promoter,Returns & Refunds,Washing Machine,Electronics,None,Hyderabad,Live Chat,Agent_Sneha,Closed - No Action,77,Yes,First Time,49604.36,No
CUST_10590,2023-01-10,January,Q1,Absolutely love this product! Works perfectly and delivery was super fast. Very satisfied.,5,1,0,8,Passive,Sales,Television,Electronics,None,Ahmedabad,Website,Agent_Vikram,Refund Processed,11,Yes,First Time,118202.13,No
CUST_10591,2024-03-31,March,Q1,Perfect condition arrived on time. Very pleased with the purchase and service.,5,1,0,1,Detractor,Technical Support,Mobile Phone,Computing,None,Pune,Website,Agent_Divya,Escalated to Manager,50,Yes,First Time,26989.4,Yes
CUST_10592,2024-03-31,March,Q1,"Fantastic experience from start to finish. Order placed easily, delivered on time.",4,1,0,9,Promoter,Returns & Refunds,Laptop,Mobile & Accessories,None,Mumbai,Website,Agent_Raj,Replacement Sent,118,Yes,Yes,106525.07,No
CUST_10593,2023-08-28,August,Q3,Average quality product. Setup was straightforward. Neither impressed nor disappointed.,5,1,0,10,Promoter,Technical Support,Smart Watch,Computing,None,Mumbai,Live Chat,Agent_Neha,Replacement Sent,91,Yes,Yes,91101.03,No
CUST_10594,2024-08-05,August,Q3,Mixed experience. Product is good but delivery tracking system needs improvement.,1,0,1,2,Detractor,After Sales Service,Camera,Mobile & Accessories,Wrong item sent,Bangalore,In Store Visit,Agent_Sneha,Replacement Sent,9,Yes,First Time,88430.61,No
CUST_10595,2024-06-19,June,Q2,Average quality product. Setup was straightforward. Neither impressed nor disappointed.,5,1,0,6,Detractor,Returns & Refunds,Washing Machine,Electronics,None,Mumbai,Mobile App,Agent_Arjun,Refund Processed,33,Yes,No,102261.71,No
CUST_10596,2024-03-18,March,Q1,Satisfactory purchase. Product performs adequately though battery life could be improved.,5,1,0,0,Detractor,Payment & Billing,Headphones,Mobile & Accessories,None,Delhi,Mobile App,Agent_Arjun,Closed - No Action,64,Yes,Yes,54540.04,No
CUST_10597,2024-04-04,April,Q2,Very satisfied with entire process from ordering to delivery. Exactly what I needed.,5,1,0,6,Detractor,Product Quality,Air Conditioner,Electronics,None,Pune,Phone Call,Agent_Pooja,Resolved,113,Yes,Yes,85987.03,No
CUST_10598,2023-06-18,June,Q2,"Fantastic experience from start to finish. Order placed easily, delivered on time.",5,1,0,4,Detractor,Payment & Billing,Air Conditioner,Home Appliances,None,Delhi,Mobile App,Agent_Priya,Resolved,62,No,Yes,65076.37,No
CUST_10599,2023-12-15,December,Q4,Amazing service! Had a small issue and support team resolved it immediately. 5 stars.,1,0,1,1,Detractor,Technical Support,Laptop,Electronics,Installation issue,Chennai,Email,Agent_Divya,Refund Processed,98,Yes,No,14802.78,No
CUST_10600,2023-11-17,November,Q4,"Product does not work, support is unavailable, and refund is being delayed.",5,1,0,1,Detractor,Customer Support,Mobile Phone,Electronics,None,Mumbai,Website,Agent_Neha,Resolved,39,Yes,No,91805.43,No
CUST_10601,2024-01-26,January,Q1,Product quality is top notch. Been using for a month now. Works perfectly. Recommended.,4,1,0,6,Detractor,Delivery & Shipping,Headphones,Audio & Video,None,Pune,Phone Call,Agent_Divya,Replacement Sent,80,No,No,2085.68,No
CUST_10602,2024-10-28,October,Q4,"Best customer experience online. Fast delivery, great product, excellent support.",5,1,0,9,Promoter,After Sales Service,Laptop,Home Appliances,None,Hyderabad,In Store Visit,Agent_Sneha,Resolved,14,Yes,First Time,2337.14,No
CUST_10603,2024-10-14,October,Q4,Customer service was responsive but took 3 days to resolve a simple query.,5,1,0,0,Detractor,Payment & Billing,Camera,Electronics,None,Hyderabad,Social Media,Agent_Neha,Replacement Sent,80,Yes,Yes,66971.33,No
CUST_10604,2024-03-22,March,Q1,Worst delivery experience. Package left outside in rain. Product damaged. No accountability.,2,0,1,5,Detractor,Technical Support,Camera,Electronics,Wrong item sent,Kolkata,In Store Visit,Agent_Arjun,Pending,61,No,No,46646.82,No
CUST_10605,2024-11-25,November,Q4,Perfect condition arrived on time. Very pleased with the purchase and service.,4,1,0,1,Detractor,Product Quality,Television,Mobile & Accessories,None,Chennai,In Store Visit,Agent_Arjun,Resolved,55,Yes,Yes,51900.51,No
CUST_10606,2024-12-12,December,Q4,Excellent build quality and performance. Setup was easy. Works flawlessly.,2,0,1,3,Detractor,Technical Support,Smart Watch,Electronics,No response,Hyderabad,In Store Visit,Agent_Raj,Closed - No Action,21,No,Yes,16174.76,No
CUST_10607,2023-08-24,August,Q3,Outstanding quality product and excellent after sales support. Highly recommended.,5,1,0,5,Detractor,Returns & Refunds,Smart Watch,Electronics,None,Chennai,Social Media,Agent_Pooja,Replacement Sent,49,Yes,Yes,31194.8,No
CUST_10608,2024-07-22,July,Q3,Extremely disappointed. Product stopped working after just 2 days. No help from support.,1,0,1,4,Detractor,Customer Support,Mobile Phone,Home Appliances,No response,Kolkata,Social Media,Agent_Sneha,Replacement Sent,6,Yes,Yes,146308.74,No
CUST_10609,2023-06-28,June,Q2,Very rude customer service agent. Did not listen to my problem. Will never buy again.,2,0,1,6,Detractor,Returns & Refunds,Air Conditioner,Electronics,Rude staff,Bangalore,Phone Call,Agent_Rahul,Pending,117,Yes,First Time,15627.94,No
CUST_10610,2023-11-09,November,Q4,Product stopped working after first use. Very bad quality control.,3,0,0,1,Detractor,Returns & Refunds,Smart Watch,Electronics,Wrong item sent,Hyderabad,Website,Agent_Pooja,Replacement Sent,68,No,First Time,146576.73,No
CUST_10611,2023-07-14,July,Q3,Customer service was responsive but took 3 days to resolve a simple query.,2,0,1,8,Passive,Sales,Refrigerator,Mobile & Accessories,Billing error,Hyderabad,Live Chat,Agent_Divya,Closed - No Action,118,Yes,First Time,7406.18,No
CUST_10612,2023-09-11,September,Q3,Satisfactory purchase. Product performs adequately though battery life could be improved.,5,1,0,7,Passive,Payment & Billing,Laptop,Audio & Video,None,Bangalore,Website,Agent_Arjun,Refund Processed,114,Yes,First Time,73604.1,No
CUST_10613,2024-02-02,February,Q1,Wonderful experience shopping here. Easy return policy and very helpful support.,1,0,1,7,Passive,Technical Support,Camera,Computing,No response,Ahmedabad,In Store Visit,Agent_Neha,Pending,92,No,First Time,56394.87,No
CUST_10614,2024-10-15,October,Q4,Nothing special about this product. Does what it says but lacks premium feel.,3,0,0,9,Promoter,Product Quality,Tablet,Home Appliances,Billing error,Chennai,Phone Call,Agent_Sneha,Closed - No Action,51,No,No,33179.76,No
CUST_10615,2023-09-18,September,Q3,Really impressed with quality and packaging. Customer care was helpful and polite.,5,1,0,7,Passive,Delivery & Shipping,Camera,Audio & Video,None,Bangalore,Website,Agent_Priya,Escalated to Manager,57,Yes,Yes,78063.7,Yes
CUST_10616,2024-04-06,April,Q2,Pathetic quality and even worse customer support. No resolution after 5 escalations.,5,1,0,3,Detractor,Sales,Smart Watch,Mobile & Accessories,None,Pune,Live Chat,Agent_Neha,Escalated to Manager,35,No,Yes,57664.45,Yes
CUST_10617,2023-03-26,March,Q1,Received a used product in place of new one. Customer care keeps putting me on hold.,5,1,0,5,Detractor,Delivery & Shipping,Washing Machine,Home Appliances,None,Kolkata,Phone Call,Agent_Priya,Resolved,10,Yes,First Time,54355.42,No
CUST_10618,2023-11-06,November,Q4,Very rude customer service agent. Did not listen to my problem. Will never buy again.,5,1,0,6,Detractor,Returns & Refunds,Washing Machine,Computing,None,Bangalore,Website,Agent_Arjun,Escalated to Manager,2,No,No,115626.38,Yes
CUST_10619,2024-11-02,November,Q4,Defective product received and no response from support team. Extremely frustrated.,5,1,0,3,Detractor,After Sales Service,Laptop,Audio & Video,None,Bangalore,Website,Agent_Vikram,Pending,30,No,Yes,108638.72,No
CUST_10620,2024-04-24,April,Q2,Product overheats dangerously. Reported multiple times but no action taken yet.,4,1,0,7,Passive,Technical Support,Smart Watch,Computing,None,Delhi,Live Chat,Agent_Sneha,Closed - No Action,99,Yes,No,141318.5,No
CUST_10621,2024-01-19,January,Q1,Extremely disappointed. Product stopped working after just 2 days. No help from support.,5,1,0,3,Detractor,Customer Support,Television,Computing,None,Kolkata,Mobile App,Agent_Rahul,Closed - No Action,104,No,No,98997.8,No
CUST_10622,2024-02-18,February,Q1,Defective product received and no response from support team. Extremely frustrated.,4,1,0,5,Detractor,Payment & Billing,Camera,Audio & Video,None,Hyderabad,In Store Visit,Agent_Rahul,Refund Processed,101,Yes,Yes,5315.24,No
CUST_10623,2024-09-14,September,Q3,Product is acceptable for everyday use. Not best quality but adequate for price paid.,5,1,0,5,Detractor,Sales,Tablet,Audio & Video,None,Pune,Phone Call,Agent_Vikram,Resolved,69,Yes,No,58271.86,No
CUST_10624,2023-11-08,November,Q4,Loved the product completely. Worth every penny. Customer service was also excellent.,5,1,0,0,Detractor,Customer Support,Mobile Phone,Home Appliances,None,Delhi,Mobile App,Agent_Arjun,Pending,5,No,First Time,124057.99,No
CUST_10625,2023-10-18,October,Q4,"Product does not work, support is unavailable, and refund is being delayed.",2,0,1,5,Detractor,Returns & Refunds,Refrigerator,Computing,Installation issue,Kolkata,Mobile App,Agent_Arjun,Resolved,8,Yes,Yes,55613.51,No
CUST_10626,2023-05-13,May,Q2,Terrible quality product. Nothing like what was shown in the picture. Waste of money.,4,1,0,4,Detractor,Sales,Camera,Computing,None,Ahmedabad,Mobile App,Agent_Priya,Closed - No Action,116,Yes,Yes,129922.07,No
CUST_10627,2024-05-01,May,Q2,Perfect condition arrived on time. Very pleased with the purchase and service.,5,1,0,1,Detractor,Payment & Billing,Television,Computing,None,Chennai,In Store Visit,Agent_Neha,Escalated to Manager,26,No,Yes,1612.77,Yes
